Date,GWP,info
01/06/16 04:59 AM,0.296172131272753,
01/06/16 05:59 AM,0.310815189355729,
01/06/16 06:59 AM,0.270897006449381,
01/06/16 07:59 AM,0.253666731675625,
01/06/16 08:59 AM,0.262435364076723,
01/06/16 09:59 AM,0.252158988159494,
01/06/16 10:59 AM,0.257966428870576,
01/06/16 11:59 AM,0.256924643450178,
01/06/16 12:59 PM,0.247902984072987,
01/06/16 01:59 PM,0.248398775114596,
01/06/16 02:59 PM,0.260426381611782,
01/06/16 03:59 PM,0.237313930695207,
01/06/16 04:59 PM,0.227603765131365,
01/06/16 05:59 PM,0.261689580330754,
01/06/16 06:59 PM,0.29016158441163,
01/06/16 07:59 PM,0.322994079702552,
01/06/16 08:59 PM,0.348367199506521,
01/06/16 09:59 PM,0.344746246695296,
01/06/16 10:59 PM,0.321260210067696,
01/07/16 12:00 AM,0.298909939739847,
01/07/16 12:59 AM,0.296794086397913,
01/07/16 01:59 AM,0.29947558031573,
01/07/16 02:59 AM,0.256273313912998,
01/07/16 03:59 AM,0.249523366300043,
01/07/16 04:59 AM,0.270274086681518,
01/07/16 05:59 AM,0.333811800211994,
01/07/16 06:59 AM,0.304465124590206,
01/07/16 07:59 AM,0.282928215861144,
01/07/16 08:59 AM,0.267748395084581,
01/07/16 09:59 AM,0.273200019359458,
01/07/16 10:59 AM,0.296440991031154,
01/07/16 11:59 AM,0.309723815998876,
01/07/16 12:59 PM,0.311615923896022,
01/07/16 01:59 PM,0.293880179896319,
01/07/16 02:59 PM,0.290267272612909,
01/07/16 03:59 PM,0.296810116097488,
01/07/16 04:59 PM,0.260392179097615,
01/07/16 05:59 PM,0.295715176219589,
01/07/16 06:59 PM,0.310796025100681,
01/07/16 07:59 PM,0.343381328625477,
01/07/16 08:59 PM,0.347105374384065,
01/07/16 09:59 PM,0.322588624471155,
01/07/16 10:59 PM,0.335018556615302,
01/08/16 12:00 AM,0.316873347073151,
01/08/16 12:59 AM,0.331399058189181,
01/08/16 01:59 AM,0.308705324369079,
01/08/16 02:59 AM,0.281120859857883,
01/08/16 03:59 AM,0.263720294074664,
01/08/16 04:59 AM,0.272825439476838,
01/08/16 05:59 AM,0.293126776418302,
01/08/16 06:59 AM,0.279781194100932,
01/08/16 07:59 AM,0.266482162730477,
01/08/16 08:59 AM,0.273530489018185,
01/08/16 09:59 AM,0.276743194654932,
01/08/16 10:59 AM,0.293131110365099,
01/08/16 11:59 AM,0.313743706205994,
01/08/16 12:59 PM,0.334116598727463,
01/08/16 01:59 PM,0.308996874944503,
01/08/16 02:59 PM,0.309619127513113,
01/08/16 03:59 PM,0.28203790867603,
01/08/16 04:59 PM,0.234400558008717,
01/08/16 05:59 PM,0.258388234748398,
01/08/16 06:59 PM,0.275774434654282,
